Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Aspartate Family Amino Acid Catabolic Process (GO:0009068),1/11,0.0125805227255512,0.0842124786526694,0,0,90.75909090909092,397.1259752205777,ASPA
GO_Biological_Process_2023,Myelination In Peripheral Nervous System (GO:0022011),1/12,0.013716673976595,0.0848363930096358,0,0,82.50413223140495,353.872030109198,MYOC
GO_Biological_Process_2023,Positive Regulation Of Vasoconstriction (GO:0045907),1/12,0.013716673976595,0.0848363930096358,0,0,82.50413223140495,353.872030109198,OXTR
GO_Biological_Process_2023,ERBB2 Signaling Pathway (GO:0038128),1/13,0.0148515749863377,0.0848363930096358,0,0,75.625,318.3547328251434,MYOC
GO_Biological_Process_2023,Cytoplasmic Sequestering Of Protein (GO:0051220),1/13,0.0148515749863377,0.0848363930096358,0,0,75.625,318.3547328251434,NFKBIE
GO_Biological_Process_2023,Cytoplasmic Sequestering Of Transcription Factor (GO:0042994),1/13,0.0148515749863377,0.0848363930096358,0,0,75.625,318.3547328251434,NFKBIE
GO_Biological_Process_2023,Body Fluid Secretion (GO:0007589),1/13,0.0148515749863377,0.0848363930096358,0,0,75.625,318.3547328251434,OXTR
GO_Biological_Process_2023,Regulation Of Cytokine Production (GO:0001817),2/167,0.0156289886407684,0.0848363930096358,0,0,11.435497835497836,47.55597969643394,CRTAM;CIDEA
GO_Biological_Process_2023,Regulation Of Sequestering Of Triglyceride (GO:0010889),1/14,0.015985227036696,0.0848363930096358,0,0,69.8041958041958,288.7164567086745,CIDEA
GO_Biological_Process_2023,T Cell Proliferation (GO:0042098),1/14,0.015985227036696,0.0848363930096358,0,0,69.8041958041958,288.7164567086745,CRTAM
GO_Biological_Process_2023,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),2/172,0.0165243163468476,0.0848363930096358,0,0,11.096358543417368,45.52749652756068,CRTAM;SELE
GO_Biological_Process_2023,Gas Transport (GO:0015669),1/15,0.0171176314186799,0.0848363930096358,0,0,64.81493506493507,263.6442288281798,HBB
GO_Biological_Process_2023,Regulation Of Systemic Arterial Blood Pressure By Hormone (GO:0001990),1/15,0.0171176314186799,0.0848363930096358,0,0,64.81493506493507,263.6442288281798,OXTR
GO_Biological_Process_2023,Regulation Of Hormone Secretion (GO:0046883),1/15,0.0171176314186799,0.0848363930096358,0,0,64.81493506493507,263.6442288281798,LIF
GO_Biological_Process_2023,Negative Regulation Of Cytokine Production (GO:0001818),2/178,0.0176272232496915,0.0848363930096358,0,0,10.71482683982684,43.26980090896365,CIDEA;INHBA
GO_Biological_Process_2023,Activin Receptor Signaling Pathway (GO:0032924),1/16,0.0182487894189074,0.0848363930096358,0,0,60.49090909090909,242.18482345145705,INHBA
GO_Biological_Process_2023,Dicarboxylic Acid Catabolic Process (GO:0043649),1/16,0.0182487894189074,0.0848363930096358,0,0,60.49090909090909,242.18482345145705,ASPA
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904996),1/17,0.0193787023349683,0.0848363930096358,0,0,56.70738636363637,223.63015065372352,SELE
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein (GO:0033141),1/17,0.0193787023349683,0.0848363930096358,0,0,56.70738636363637,223.63015065372352,LIF
GO_Biological_Process_2023,Negative Regulation Of Rho Protein Signal Transduction (GO:0035024),1/17,0.0193787023349683,0.0848363930096358,0,0,56.70738636363637,223.63015065372352,MYOC
GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630),1/17,0.0193787023349683,0.0848363930096358,0,0,56.70738636363637,223.63015065372352,LIF
GO_Biological_Process_2023,Leukocyte Tethering Or Rolling (GO:0050901),1/17,0.0193787023349683,0.0848363930096358,0,0,56.70738636363637,223.63015065372352,SELE
GO_Biological_Process_2023,3'-UTR-mediated mRNA Stabilization (GO:0070935),1/18,0.0205073714570783,0.0848363930096358,0,0,53.36898395721925,207.44368622737056,BOLL
GO_Biological_Process_2023,Negative Regulation Of Lipid Catabolic Process (GO:0050995),1/18,0.0205073714570783,0.0848363930096358,0,0,53.36898395721925,207.44368622737056,CIDEA
GO_Biological_Process_2023,Renal Absorption (GO:0070293),1/18,0.0205073714570783,0.0848363930096358,0,0,53.36898395721925,207.44368622737056,HBB
GO_Biological_Process_2023,Regulation Of Lymphocyte Activation (GO:0051249),1/18,0.0205073714570783,0.0848363930096358,0,0,53.36898395721925,207.44368622737056,CRTAM
GO_Biological_Process_2023,Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein (GO:0033139),1/18,0.0205073714570783,0.0848363930096358,0,0,53.36898395721925,207.44368622737056,LIF
GO_Biological_Process_2023,Positive Regulation Of Focal Adhesion Assembly (GO:0051894),1/18,0.0205073714570783,0.0848363930096358,0,0,53.36898395721925,207.44368622737056,MYOC
GO_Biological_Process_2023,Epithelial Structure Maintenance (GO:0010669),1/19,0.0216347980764043,0.0848363930096358,0,0,50.40151515151515,193.21180108339516,LSR
GO_Biological_Process_2023,Negative Regulation Of Execution Phase Of Apoptosis (GO:1900118),1/19,0.0216347980764043,0.0848363930096358,0,0,50.40151515151515,193.21180108339516,CIDEA
GO_Biological_Process_2023,Establishment Of Skin Barrier (GO:0061436),1/19,0.0216347980764043,0.0848363930096358,0,0,50.40151515151515,193.21180108339516,LSR
GO_Biological_Process_2023,Regulation Of B Cell Differentiation (GO:0045577),1/19,0.0216347980764043,0.0848363930096358,0,0,50.40151515151515,193.21180108339516,INHBA
GO_Biological_Process_2023,Regulation Of Lymphocyte Differentiation (GO:0045619),1/19,0.0216347980764043,0.0848363930096358,0,0,50.40151515151515,193.21180108339516,CRTAM
GO_Biological_Process_2023,Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756),1/19,0.0216347980764043,0.0848363930096358,0,0,50.40151515151515,193.21180108339516,SELE
GO_Biological_Process_2023,Regulation Of MAPK Cascade (GO:0043408),2/204,0.0227555693390792,0.0848363930096358,0,0,9.323432343234323,35.27003509816899,MYOC;LIF
GO_Biological_Process_2023,Positive Regulation Of Lipid Storage (GO:0010884),1/20,0.0227609834903901,0.0848363930096358,0,0,47.74641148325359,180.6107068727385,CIDEA
GO_Biological_Process_2023,Negative Regulation Of Phosphate Metabolic Process (GO:0045936),1/20,0.0227609834903901,0.0848363930096358,0,0,47.74641148325359,180.6107068727385,INHBA
GO_Biological_Process_2023,T Cell Mediated Immunity (GO:0002456),1/20,0.0227609834903901,0.0848363930096358,0,0,47.74641148325359,180.6107068727385,CRTAM
GO_Biological_Process_2023,Hydrogen Peroxide Catabolic Process (GO:0042744),1/20,0.0227609834903901,0.0848363930096358,0,0,47.74641148325359,180.6107068727385,HBB
GO_Biological_Process_2023,Negative Regulation Of B Cell Activation (GO:0050869),1/20,0.0227609834903901,0.0848363930096358,0,0,47.74641148325359,180.6107068727385,INHBA
GO_Biological_Process_2023,Macrophage Differentiation (GO:0030225),1/21,0.0238859289927226,0.0857133058418823,0,0,45.35681818181818,169.38348350725923,LIF
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954),1/21,0.0238859289927226,0.0857133058418823,0,0,45.35681818181818,169.38348350725923,CRTAM
GO_Biological_Process_2023,Skin Epidermis Development (GO:0098773),1/21,0.0238859289927226,0.0857133058418823,0,0,45.35681818181818,169.38348350725923,LSR
GO_Biological_Process_2023,Mammary Gland Development (GO:0030879),1/22,0.0250096358786987,0.0857133058418823,0,0,43.1948051948052,159.3237838191313,OXTR
GO_Biological_Process_2023,Natural Killer Cell Mediated Immunity (GO:0002228),1/22,0.0250096358786987,0.0857133058418823,0,0,43.1948051948052,159.3237838191313,GZMB
GO_Biological_Process_2023,Positive Regulation Of Receptor Internalization (GO:0002092),1/22,0.0250096358786987,0.0857133058418823,0,0,43.1948051948052,159.3237838191313,SELE
GO_Biological_Process_2023,Negative Regulation Of Cell Communication (GO:0010648),1/22,0.0250096358786987,0.0857133058418823,0,0,43.1948051948052,159.3237838191313,LIF
GO_Biological_Process_2023,Protein Localization To Cell Junction (GO:1902414),1/23,0.0261321054395982,0.0857133058418823,0,0,41.22933884297521,150.26406190976735,DSP
GO_Biological_Process_2023,Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332),1/23,0.0261321054395982,0.0857133058418823,0,0,41.22933884297521,150.26406190976735,LIF
GO_Biological_Process_2023,Hepaticobiliary System Development (GO:0061008),1/23,0.0261321054395982,0.0857133058418823,0,0,41.22933884297521,150.26406190976735,LSR
GO_Biological_Process_2023,Regulation Of Lipid Catabolic Process (GO:0050994),1/23,0.0261321054395982,0.0857133058418823,0,0,41.22933884297521,150.26406190976735,CIDEA
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117),1/23,0.0261321054395982,0.0857133058418823,0,0,41.22933884297521,150.26406190976735,MYOC
GO_Biological_Process_2023,Regulation Of Execution Phase Of Apoptosis (GO:1900117),1/24,0.0272533389718204,0.0860008915026654,0,0,39.43478260869565,142.06692893534887,CIDEA
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717),1/24,0.0272533389718204,0.0860008915026654,0,0,39.43478260869565,142.06692893534887,CRTAM
GO_Biological_Process_2023,Natural Killer Cell Mediated Cytotoxicity (GO:0042267),1/24,0.0272533389718204,0.0860008915026654,0,0,39.43478260869565,142.06692893534887,GZMB
GO_Biological_Process_2023,Negative Regulation Of Stress Fiber Assembly (GO:0051497),1/25,0.0283733377644313,0.0860008915026654,0,0,37.78977272727273,134.6187109177605,MYOC
GO_Biological_Process_2023,Organelle Fusion (GO:0048284),1/26,0.0294921031126646,0.0860008915026654,0,0,36.276363636363634,127.82458269039886,CIDEA
GO_Biological_Process_2023,Negative Regulation Of Lipid Metabolic Process (GO:0045833),1/26,0.0294921031126646,0.0860008915026654,0,0,36.276363636363634,127.82458269039886,CIDEA
GO_Biological_Process_2023,Regulation Of Vasoconstriction (GO:0019229),1/26,0.0294921031126646,0.0860008915026654,0,0,36.276363636363634,127.82458269039886,OXTR
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Contraction (GO:0086004),1/26,0.0294921031126646,0.0860008915026654,0,0,36.276363636363634,127.82458269039886,DSP
GO_Biological_Process_2023,Positive Regulation Of Erythrocyte Differentiation (GO:0045648),1/26,0.0294921031126646,0.0860008915026654,0,0,36.276363636363634,127.82458269039886,INHBA
GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239),1/27,0.0306096363049701,0.0860008915026654,0,0,34.87937062937063,121.60484715637172,INHBA
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),1/27,0.0306096363049701,0.0860008915026654,0,0,34.87937062937063,121.60484715637172,HBB
GO_Biological_Process_2023,Activation Of Phospholipase C Activity (GO:0007202),1/27,0.0306096363049701,0.0860008915026654,0,0,34.87937062937063,121.60484715637172,SELE
GO_Biological_Process_2023,Regulation Of Peptidase Activity (GO:0052547),1/27,0.0306096363049701,0.0860008915026654,0,0,34.87937062937063,121.60484715637172,CSTA
GO_Biological_Process_2023,Pyroptosis (GO:0070269),1/28,0.0317259386336052,0.0860008915026654,0,0,33.58585858585859,115.89205816705557,GZMB
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),1/28,0.0317259386336052,0.0860008915026654,0,0,33.58585858585859,115.89205816705557,HBB
GO_Biological_Process_2023,Hematopoietic Progenitor Cell Differentiation (GO:0002244),1/28,0.0317259386336052,0.0860008915026654,0,0,33.58585858585859,115.89205816705557,INHBA
GO_Biological_Process_2023,Negative Regulation Of Signaling (GO:0023057),1/28,0.0317259386336052,0.0860008915026654,0,0,33.58585858585859,115.89205816705557,LIF
GO_Biological_Process_2023,Negative Regulation Of Type II Interferon Production (GO:0032689),1/28,0.0317259386336052,0.0860008915026654,0,0,33.58585858585859,115.89205816705557,INHBA
GO_Biological_Process_2023,Negative Regulation Of Actin Filament Bundle Assembly (GO:0032232),1/28,0.0317259386336052,0.0860008915026654,0,0,33.58585858585859,115.89205816705557,MYOC
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901),1/28,0.0317259386336052,0.0860008915026654,0,0,33.58585858585859,115.89205816705557,DSP
GO_Biological_Process_2023,Limb Development (GO:0060173),1/28,0.0317259386336052,0.0860008915026654,0,0,33.58585858585859,115.89205816705557,COMP
GO_Biological_Process_2023,Maintenance Of Blood-Brain Barrier (GO:0035633),1/29,0.0328410113902878,0.0868697720646323,0,0,32.38474025974026,110.62877274373584,LSR
GO_Biological_Process_2023,Heterotypic Cell-Cell Adhesion (GO:0034113),1/29,0.0328410113902878,0.0868697720646323,0,0,32.38474025974026,110.62877274373584,DSP
GO_Biological_Process_2023,Lipid Droplet Organization (GO:0034389),1/29,0.0328410113902878,0.0868697720646323,0,0,32.38474025974026,110.62877274373584,CIDEA
GO_Biological_Process_2023,Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762),1/30,0.0339548558617346,0.0888053455760171,0,0,31.266457680250785,105.76577819907342,INHBA
GO_Biological_Process_2023,Leukocyte Cell-Cell Adhesion (GO:0007159),1/31,0.0350674733320936,0.0888053455760171,0,0,30.222727272727276,101.2606814695486,SELE
GO_Biological_Process_2023,Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),1/31,0.0350674733320936,0.0888053455760171,0,0,30.222727272727276,101.2606814695486,MYOC
GO_Biological_Process_2023,Endodermal Cell Differentiation (GO:0035987),1/31,0.0350674733320936,0.0888053455760171,0,0,30.222727272727276,101.2606814695486,INHBA
GO_Biological_Process_2023,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238),1/31,0.0350674733320936,0.0888053455760171,0,0,30.222727272727276,101.2606814695486,INHBA
GO_Biological_Process_2023,Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134),1/32,0.0361788650960567,0.0888053455760171,0,0,29.24633431085044,97.07677745812856,INHBA
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269),1/32,0.0361788650960567,0.0888053455760171,0,0,29.24633431085044,97.07677745812856,CRTAM
GO_Biological_Process_2023,Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173),1/33,0.0372890324289426,0.0888053455760171,0,0,28.33096590909091,93.1821343249523,INHBA
GO_Biological_Process_2023,Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010),1/33,0.0372890324289426,0.0888053455760171,0,0,28.33096590909091,93.1821343249523,DSP
GO_Biological_Process_2023,Positive Regulation Of Reproductive Process (GO:2000243),1/33,0.0372890324289426,0.0888053455760171,0,0,28.33096590909091,93.1821343249523,INHBA
GO_Biological_Process_2023,Regulation Of Activated T Cell Proliferation (GO:0046006),1/33,0.0372890324289426,0.0888053455760171,0,0,28.33096590909091,93.1821343249523,CRTAM
GO_Biological_Process_2023,Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628),1/33,0.0372890324289426,0.0888053455760171,0,0,28.33096590909091,93.1821343249523,LIF
GO_Biological_Process_2023,Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749),1/33,0.0372890324289426,0.0888053455760171,0,0,28.33096590909091,93.1821343249523,GZMB
GO_Biological_Process_2023,Negative Regulation Of Ras Protein Signal Transduction (GO:0046580),1/34,0.0383979766224181,0.0888053455760171,0,0,27.47107438016529,89.54884880069255,MYOC
GO_Biological_Process_2023,Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884),1/34,0.0383979766224181,0.0888053455760171,0,0,27.47107438016529,89.54884880069255,EFHB
GO_Biological_Process_2023,One-Carbon Compound Transport (GO:0019755),1/35,0.0395056989616672,0.0888053455760171,0,0,26.66176470588235,86.15243597600474,HBB
GO_Biological_Process_2023,Platelet Aggregation (GO:0070527),1/35,0.0395056989616672,0.0888053455760171,0,0,26.66176470588235,86.15243597600474,HBB
GO_Biological_Process_2023,Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026),1/35,0.0395056989616672,0.0888053455760171,0,0,26.66176470588235,86.15243597600474,MYOC
GO_Biological_Process_2023,Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807),1/35,0.0395056989616672,0.0888053455760171,0,0,26.66176470588235,86.15243597600474,INHBA
GO_Biological_Process_2023,Endoderm Formation (GO:0001706),1/35,0.0395056989616672,0.0888053455760171,0,0,26.66176470588235,86.15243597600474,INHBA
GO_Biological_Process_2023,Liver Development (GO:0001889),1/35,0.0395056989616672,0.0888053455760171,0,0,26.66176470588235,86.15243597600474,LSR
GO_Biological_Process_2023,Regulation Of Receptor Internalization (GO:0002090),1/36,0.0406122007207395,0.0888053455760171,0,0,25.898701298701297,82.97132611919092,SELE
GO_Biological_Process_2023,Regulation Of Erythrocyte Differentiation (GO:0045646),1/36,0.0406122007207395,0.0888053455760171,0,0,25.898701298701297,82.97132611919092,INHBA
GO_Biological_Process_2023,Positive Regulation Of Myeloid Cell Differentiation (GO:0045639),1/36,0.0406122007207395,0.0888053455760171,0,0,25.898701298701297,82.97132611919092,INHBA
GO_Biological_Process_2023,Positive Regulation Of Phospholipase C Activity (GO:0010863),1/36,0.0406122007207395,0.0888053455760171,0,0,25.898701298701297,82.97132611919092,SELE
GO_Biological_Process_2023,Negative Regulation Of T Cell Proliferation (GO:0042130),1/36,0.0406122007207395,0.0888053455760171,0,0,25.898701298701297,82.97132611919092,CRTAM
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),1/37,0.0417174831924768,0.0906181091863072,0,0,25.178030303030305,79.98644731441095,OGN
GO_Biological_Process_2023,Odontogenesis (GO:0042476),1/39,0.043924395374042,0.0935532576797777,0,0,23.85047846889952,74.53955237955424,INHBA
GO_Biological_Process_2023,Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428),1/39,0.043924395374042,0.0935532576797777,0,0,23.85047846889952,74.53955237955424,HBB
GO_Biological_Process_2023,Negative Regulation Of Cell-Substrate Adhesion (GO:0010812),1/39,0.043924395374042,0.0935532576797777,0,0,23.85047846889952,74.53955237955424,MYOC
GO_Biological_Process_2023,Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991),1/40,0.0450260276423818,0.0940671150745301,0,0,23.23776223776224,72.04902026138872,INHBA
GO_Biological_Process_2023,Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763),1/40,0.0450260276423818,0.0940671150745301,0,0,23.23776223776224,72.04902026138872,LIF
GO_Biological_Process_2023,Negative Regulation Of Secretion By Cell (GO:1903531),1/40,0.0450260276423818,0.0940671150745301,0,0,23.23776223776224,72.04902026138872,LIF
GO_Biological_Process_2023,Lymphocyte Migration (GO:0072676),1/41,0.0461264457320206,0.0945592137506422,0,0,22.65568181818182,69.6972334432732,CRTAM
